ComID,TotDASqKm,QA_MA_cfs,QA_MA_cms
800024786,1.1295,0,0
800027007,0.4675,0,0
800035532,0.5143,0,0
800031254,2.4129,0,0
800024779,0.1153,0,0
800029064,0.1154,0,0
800029065,0.0928,0,0
800029066,0.1122,0,0
800031250,0.0213,0,0
800035555,1.0163,0,0
800024812,0.9277,0,0
800027024,0.907,0,0
800035556,0.9556,0,0
800035557,0.0597,0,0
800037699,0.1694,0,0
800037700,0.1625,0,0
800039880,0.1679,0,0
800024808,0.0909,0,0
800024810,0.0846,0,0
800027022,172.2011,0,0
800033404,172.2219,0,0
800033406,172.1647,0,0
800035552,172.2235,0,0
800029148,0.3607,0,0
800039901,2.7056,0,0
800039904,0.7389,0,0
800037764,2.0886,0,0
800024840,1.0635,0,0
800035590,1.0601,0,0
800037719,1.4347,0,0
800039903,1.0871,0,0
800027088,0.0027,0,0
800035627,0.9896,0,0
800035624,0.0134,0,0
800039952,0.0048,0,0
800024869,1.6985,0,0
800031336,1.7719,0,0
800033465,0.3998,0,0
800037792,7.9906,0,0
800027121,0.4343,0,0
800029183,7.4102,0,0
800039989,5.9052,0,0
800039990,4.4386,0,0
800029206,1.7691,0,0
800031380,0.237,0,0
800035672,0.9037,0,0
800039988,1.4135,0,0
800037810,0.4275,0,0
800029207,1.7299,0,0
800029184,1.1406,0,0
800031355,0.4686,0,0
800033490,0.2486,0,0
800035651,0.1287,0,0
800031356,1.4831,0,0
800027122,1.5275,0,0
800035653,80.5437,0,0
800029208,61.9366,0,0
800035673,58.6508,0,0
800040018,56.6683,0,0
800027164,47.4938,0,0
800031399,38.8479,0,0
800031400,37.6558,0,0
800037834,36.6951,0,0
800035731,35.5506,0,0
800029256,33.3432,0,0
800024968,32.8031,0,0
800033554,29.2835,0,0
800027185,22.3794,0,0
800035761,18.368,0,0
800031455,11.8586,0,0
800031456,11.2239,0,0
800033586,10.8787,0,0
800029320,7.0941,0,0
800040117,5.5337,0,0
800031483,4.4069,0,0
800037946,2.8905,0,0
800040017,2.2622,0,0
800037811,0.7427,0,0
800035698,7.7982,0,0
800033526,4.2192,0,0
800033525,0.9519,0,0
800024917,2.4129,0,0
800033524,2.9807,0,0
800035700,0.2281,0,0
800035730,0.1524,0,0
800024967,0.6373,0,0
800024966,2.1249,0,0
800035729,3.1232,0,0
800027210,0.9441,0,0
800029281,0.6529,0,0
800027212,1.6608,0,0
800029318,0.2991,0,0
800029317,0.3327,0,0
800031457,0.5765,0,0
800037881,0.5859,0,0
800040087,0.6187,0,0
800035797,1.2734,0,0
800035796,1.4683,0,0
800031482,0.489,0,0
800037913,0.8253,0,0
800027213,0.3169,0,0
800037879,5.8395,0,0
800037880,3.0392,0,0
800031458,0,0,0
800035762,0.6607,0,0
800027211,2.7788,0,0
800035763,1.36,0,0
800035764,1.3644,0,0
800037912,0.2066,0,0
800029319,0.3986,0,0
800037911,0.4477,0,0
800025002,0.5662,0,0
800037844,6.6581,0,0
800037845,5.4036,0,0
800035732,2.254,0,0
800029258,0.7403,0,0
800027187,0.612,0,0
800029257,0.4992,0,0
800029227,0.8722,0,0
800035699,7.7839,0,0
800024943,0.9608,0,0
800029228,0.9547,0,0
800040033,1.6751,0,0
800027166,0.2968,0,0
800035701,5.657,0,0
800037846,4.5686,0,0
800040052,2.4063,0,0
800027186,1.1979,0,0
800037847,0.8373,0,0
800024969,1.1642,0,0
800040051,1.4713,0,0
800024942,0.2179,0,0
800027165,0.2006,0,0
800024900,18.3768,0,0
800024902,1.9523,0,0
800033492,1.2169,0,0
800039993,1.1945,0,0
800037796,0.3565,0,0
800033493,15.9684,0,0
800035674,5.4701,0,0
800040019,0.6386,0,0
800033512,4.0914,0,0
800033528,1.7907,0,0
800033527,0.99,0,0
800031382,9.4708,0,0
800031381,6.7033,0,0
800039995,1.6606,0,0
800037812,2.7295,0,0
800033511,1.8351,0,0
800024918,0.7888,0,0
800037814,4.5513,0,0
800024920,2.5396,0,0
800037813,1.5188,0,0
800024919,0.6058,0,0
800033513,0.9578,0,0
800029209,0.4934,0,0
800040020,0.8805,0,0
800035655,0.2734,0,0
800039992,0,0,0
800031357,0.3327,0,0
800035654,0.8968,0,0
800027090,1.2222,0,0
800035656,0.5361,0,0
800027123,0.5705,0,0
800033494,0.8687,0,0
800024921,1.4828,0,0
800024922,0.3835,0,0
800027148,0.3195,0,0
800029188,0.4304,0,0
800029187,6.6858,0,0
800031359,1.2658,0,0
800039997,0.4909,0,0
800035657,3.8427,0,0
800024874,1.5228,0,0
800033468,1.2287,0,0
800031360,0.6154,0,0
800039958,2.2093,0,0
800027091,0.7167,0,0
800024872,0.5306,0,0
800035631,1.0715,0,0
800024870,1.488,0,0
800029154,0,0,0
800024901,0.7183,0,0
800039953,15.2001,0,0
800039956,9.3265,0,0
800029153,8.4352,0,0
800033466,5.6328,0,0
800031301,4.5932,0,0
800031302,2.7388,0,0
800037770,5.3516,0,0
800035629,3.1643,0,0
800039957,0.5714,0,0
800039955,1.0043,0,0
800033467,0.5622,0,0
800031337,0.1829,0,0
800035595,0.8157,0,0
800037721,1.0251,0,0
800035594,0.8213,0,0
800037768,1.1775,0,0
800031267,171.4858,0,0
800031266,1.0108,0,0
800039879,1.0103,0,0
800035587,3.939,0,0
800029145,0.3596,0,0
800027079,0.0576,0,0
800031329,0.068,0,0
800027078,0.0247,0,0
800029146,0,0,0
800027076,0.0404,0,0
800027080,0.1173,0,0
800031330,0.1506,0,0
800024865,0.0635,0,0
800027085,0.0656,0,0
800029147,0.0593,0,0
800037762,0.0248,0,0
800037763,0.0593,0,0
800024864,0.3453,0,0
800027082,0.3693,0,0
800031331,0.3446,0,0
800033457,0.374,0,0
800039945,0.0899,0,0
800039985,12.8283,0,0
800035650,7.3982,0,0
800037789,6.3672,0,0
800024897,5.8391,0,0
800039987,4.0061,0,0
800033488,0.2929,0,0
800033486,2.6032,0,0
800037790,0.0812,0,0
800024898,0.3889,0,0
800031354,2.9666,0,0
800027120,2.0226,0,0
800029182,0.6872,0,0
800037788,0.4839,0,0
800024915,20.5086,0,0
800031374,22.1425,0,0
800035671,20.3628,0,0
800029205,15.6438,0,0
800035696,14.1554,0,0
800027159,12.6719,0,0
800037832,8.6951,0,0
800024941,3.3584,0,0
800027163,2.1495,0,0
800024939,1.4353,0,0
800035697,1.9417,0,0
800027161,0.304,0,0
800027162,0.3173,0,0
800037833,1.1013,0,0
800024940,1.5072,0,0
800027160,1.5302,0,0
800037831,2.9717,0,0
800031379,1.3648,0,0
800024916,3.4897,0,0
800037809,0.403,0,0
800027147,2.1198,0,0
800035691,1.2071,0,0
800035670,0.1011,0,0
800035692,0.1509,0,0
800031376,0.8469,0,0
800024937,0.932,0,0
800027233,2.1661,0,0
800040113,2.1379,0,0
800029313,14.3833,0,0
800035758,13.0209,0,0
800040085,1.6929,0,0
800033583,10.9042,0,0
800033582,8.2816,0,0
800025001,5.1707,0,0
800037877,1.6851,0,0
800029280,2.5116,0,0
800025046,0.4652,0,0
800040115,0.5299,0,0
800037878,3.307,0,0
800040086,2.3996,0,0
800033584,0.4471,0,0
800033585,0.6032,0,0
800035760,1.8204,0,0
800029282,0.9274,0,0
800037876,0.7005,0,0
800025000,2.2019,0,0
800024999,0.8088,0,0
800027267,54.4267,0,0
800027293,46.6456,0,0
800025122,43.8764,0,0
800025123,43.4442,0,0
800025124,43.027,0,0
800027294,45.3343,0,0
800029382,45.224,0,0
800029383,42.9311,0,0
800035858,45.3848,0,0
800035859,43.8782,0,0
800035860,42.6105,0,0
800037982,42.5876,0,0
800033718,41.3905,0,0
800029435,5.6561,0,0
800025125,2.6435,0,0
800035857,6.8409,0,0
800027295,5.3224,0,0
800040186,2.0787,0,0
800025120,1.3762,0,0
800035861,1.6091,0,0
800038012,35.7321,0,0
800025163,24.4435,0,0
800038050,20.9816,0,0
800025192,18.3186,0,0
800035929,13.2026,0,0
800025194,12.5448,0,0
800029496,8.4224,0,0
800025216,4.6565,0,0
800025214,2.1571,0,0
800033719,11.1747,0,0
800033720,9.1993,0,0
800040254,4.5369,0,0
800035928,3.1297,0,0
800031601,2.1717,0,0
800038049,1.3376,0,0
800033746,0.4006,0,0
800027364,0.8734,0,0
800029436,0.9127,0,0
800029464,0.5581,0,0
800038082,0.977,0,0
800027393,2.0823,0,0
800029495,3.3923,0,0
800025215,2.4358,0,0
800040276,0.8663,0,0
800025193,3.6254,0,0
800025191,2.3115,0,0
800040231,1.4008,0,0
800040230,0.8998,0,0
800038013,0.8404,0,0
800040190,2.5896,0,0
800040189,0.9778,0,0
800035862,1.4896,0,0
800025162,0.8869,0,0
800029384,1.3425,0,0
800040188,1.3425,0,0
800033684,0.2973,0,0
800025083,2.4215,0,0
800029348,1.9682,0,0
800037942,0.4488,0,0
800040151,87.3949,0,0
800027266,29.9784,0,0
800033649,28.639,0,0
800040152,28.6086,0,0
800031516,28.6056,0,0
800037943,27.1294,0,0
800025084,22.7763,0,0
800037945,17.2028,0,0
800040154,13.2547,0,0
800025085,12.0605,0,0
800040191,9.9824,0,0
800040192,4.4501,0,0
800029437,1.3608,0,0
800033651,0.8269,0,0
800029349,3.0245,0,0
800025126,0.5503,0,0
800029385,5.0706,0,0
800035826,1.1499,0,0
800037983,3.0949,0,0
800040193,1.0292,0,0
800033685,0.9453,0,0
800031585,0.4676,0,0
800035825,1.1664,0,0
800040153,3.0975,0,0
800035824,0.5498,0,0
800033652,1.7208,0,0
800040116,2.5214,0,0
800037944,2.9584,0,0
800027236,0.6145,0,0
800029316,0.945,0,0
800027265,30.1845,0,0
800040148,28.6426,0,0
800040149,28.8598,0,0
800029315,0.5275,0,0
800033621,1.4971,0,0
800035759,2.6594,0,0
800031454,111.3711,0,0
800033579,113.206,0,0
800024998,4.464,0,0
800033577,4.3596,0,0
800028090,4.2951,0,0
800029278,4.3741,0,0
800031418,10.2676,0,0
800037843,10.2672,0,0
800025027,0.0092,0,0
800025028,0.0302,0,0
800027220,0.0335,0,0
800033608,0.0033,0,0
800037900,0.0091,0,0
800033613,2.1134,0,0
800035784,2.1217,0,0
800029306,1.6553,0,0
800035785,1.6417,0,0
800040108,1.6402,0,0
800025039,1.63,0,0
800025040,1.5616,0,0
800027226,1.5685,0,0
800033615,0.4665,0,0
800037905,1.6402,0,0
800025037,1.9295,0,0
800025038,1.6516,0,0
800027224,2.0642,0,0
800029305,2.0936,0,0
800029307,2.0558,0,0
800029308,1.6503,0,0
800035786,1.9175,0,0
800037903,2.097,0,0
800037904,2.088,0,0
800035781,0.1269,0,0
800040109,0.0296,0,0
800025031,0.8482,0,0
800027221,0.8491,0,0
800029302,0.8126,0,0
800033645,0.7986,0,0
800040142,0.7872,0,0
800037937,0.0305,0,0
800031477,0.6019,0,0
800035788,0.7001,0,0
800040110,0.605,0,0
800029310,0.5751,0,0
800033614,0.4175,0,0
800037938,0.0273,0,0
800029433,29.3824,0,0
800040228,29.3887,0,0
800029462,19.4613,0,0
800040252,13.5632,0,0
800040253,11.7045,0,0
800038047,10.7779,0,0
800025190,8.4507,0,0
800031628,5.9012,0,0
800040275,3.8582,0,0
800035900,8.5797,0,0
800038011,0.9139,0,0
800033715,5.0055,0,0
800029434,3.3121,0,0
800033716,2.5282,0,0
800035902,1.0533,0,0
800025161,0.639,0,0
800033717,1.0975,0,0
800025160,0.2738,0,0
800031627,0.6298,0,0
800038046,2.1255,0,0
800038048,0.7053,0,0
800038081,0.9891,0,0
800033768,1.4506,0,0
800025189,2.1706,0,0
800035927,0.5476,0,0
800033767,0.8901,0,0
800029463,0.7463,0,0
800025188,1.5394,0,0
800025244,32.5626,0,0
800031654,32.5628,0,0
800033794,32.5449,0,0
800038106,23.3538,0,0
800029553,21.9139,0,0
800040344,20.2102,0,0
800025286,15.0293,0,0
800033840,15.008,0,0
800036019,14.9038,0,0
800029554,13.7589,0,0
800031694,12.5274,0,0
800040345,11.4028,0,0
800025287,6.2055,0,0
800038158,5.7527,0,0
800033843,2.7487,0,0
800038159,0.8583,0,0
800033838,0.4387,0,0
800033842,1.0007,0,0
800027467,0.4444,0,0
800029556,4.8456,0,0
800029557,3.5067,0,0
800036021,1.1719,0,0
800029558,2.1813,0,0
800029593,0.9313,0,0
800031731,0.9642,0,0
800040346,0.9134,0,0
800031695,0.373,0,0
800035981,2.9202,0,0
800038160,1.5119,0,0
800031696,0.8924,0,0
800033844,0.4384,0,0
800038161,0.5019,0,0
800029555,0.4447,0,0
800040309,4.3838,0,0
800033796,0.9481,0,0
800035980,0.4162,0,0
800025246,4.1817,0,0
800027418,3.6199,0,0
800038105,4.1343,0,0
800038111,3.5953,0,0
800040305,4.1463,0,0
800038109,1.6397,0,0
800038110,0.4994,0,0
800025245,5.6969,0,0
800031655,2.1667,0,0
800033793,2.325,0,0
800035978,3.2498,0,0
800025282,1.1972,0,0
800027494,5.2543,0,0
800031727,4.8861,0,0
800031728,4.8886,0,0
800033876,5.2543,0,0
800025284,2.5333,0,0
800033835,1.6195,0,0
800036012,1.3722,0,0
800025313,0.3504,0,0
800040375,0.3504,0,0
800027492,2.2799,0,0
800027493,1.7864,0,0
800038192,0.2221,0,0
800033875,0.0022,0,0
800031726,1.1878,0,0
800033874,0.0596,0,0
800025311,0.0011,0,0
800040343,0.0488,0,0
800036053,0.4795,0,0
800033836,0.1965,0,0
800025315,11.9158,0,0
800027496,0.4285,0,0
800031730,0.6524,0,0
800033878,0.7763,0,0
800036054,9.6852,0,0
800036056,9.3364,0,0
800025316,1.7781,0,0
800031729,1.2596,0,0
800036055,2.5148,0,0
800027465,6.5003,0,0
800036015,1.8506,0,0
800036016,1.8613,0,0
800036018,1.902,0,0
800036020,0.7299,0,0
800025318,1.5043,0,0
800027464,3.157,0,0
800033839,2.4306,0,0
800038157,2.1717,0,0
800040401,3.4643,0,0
800029622,21.0807,0,0
800031754,21.1427,0,0
800033904,18.0825,0,0
800040402,18.0647,0,0
800036097,15.2953,0,0
800038225,15.3398,0,0
800029654,13.1287,0,0
800033906,6.6419,0,0
800038227,7.2864,0,0
800036099,4.7566,0,0
800027522,2.467,0,0
800036057,2.1223,0,0
800038226,1.3038,0,0
800038249,0.1818,0,0
800033932,1.1183,0,0
800040428,5.7482,0,0
800040403,3.1528,0,0
800033907,0.6536,0,0
800027553,2.519,0,0
800029655,1.4688,0,0
800027554,1.0155,0,0
800029624,0.4546,0,0
800036098,1.0677,0,0
800040376,0.3355,0,0
800038195,1.2913,0,0
800029623,2.4326,0,0
800033879,2.3788,0,0
800031775,3.1472,0,0
800025394,6.8227,0,0
800029677,1.003,0,0
800027583,5.6149,0,0
800029652,0.0827,0,0
800038248,3.0154,0,0
800027582,1.8452,0,0
800027551,0.3126,0,0
800027552,0.4396,0,0
800029653,0.3211,0,0
800038251,0.3065,0,0
800025395,1.1009,0,0
800031808,73.5485,0,0
800038301,73.445,0,0
800038302,73.1699,0,0
800038273,71.7446,0,0
800038274,73.0809,0,0
800031779,1.15,0,0
800027585,67.8131,0,0
800031832,73.3294,0,0
800025416,0.6801,0,0
800038303,0.6806,0,0
800025417,0.5329,0,0
800038304,0.5187,0,0
800029701,0.0126,0,0
800031833,0.0889,0,0
800036173,0.0887,0,0
800040494,0.064,0,0
800025418,18.5406,0,0
800029702,18.7005,0,0
800038305,16.7787,0,0
800031836,5.9105,0,0
800027609,4.9977,0,0
800038275,4.7125,0,0
800029679,2.9464,0,0
800027613,0.7078,0,0
800027612,0.7756,0,0
800029704,0.7732,0,0
800031838,1.4829,0,0
800025419,0.3903,0,0
800029705,0.3751,0,0
800025420,9.7083,0,0
800027611,10.7964,0,0
800031837,9.7663,0,0
800036176,9.7087,0,0
800031883,6.5404,0,0
800036207,1.7687,0,0
800025450,1.6396,0,0
800040528,1.09,0,0
800031884,1.5687,0,0
800027610,0.6454,0,0
800029703,0.8287,0,0
800027614,1.974,0,0
800029706,1.4043,0,0
800040458,1.0589,0,0
800036205,0.6178,0,0
800034005,3.4923,0,0
800038343,3.3366,0,0
800036206,2.4153,0,0
800025449,1.8664,0,0
800040527,0.0845,0,0
800038342,0.891,0,0
800031914,13.5753,0,0
800025475,12.76,0,0
800031913,11.579,0,0
800040573,7.7309,0,0
800029770,6.586,0,0
800036243,6.3966,0,0
800038376,2.0086,0,0
800040577,1.1529,0,0
800031915,0.4045,0,0
800029739,0.6517,0,0
800029771,0.374,0,0
800040574,0.4644,0,0
800031919,0.8553,0,0
800025478,0.7471,0,0
800031917,3.5046,0,0
800040575,2.998,0,0
800029772,0.7523,0,0
800040576,0.3349,0,0
800036244,0.4958,0,0
800027679,1.5405,0,0
800031918,0.8986,0,0
800027708,0.2339,0,0
800034079,0.4491,0,0
800038375,0.4205,0,0
800031958,0.4065,0,0
800025477,0.7231,0,0
800034043,1.1572,0,0
800038407,2.2791,0,0
800025507,0.6368,0,0
800029805,1.1476,0,0
800031959,0.2404,0,0
800027709,0.1339,0,0
800029806,0.6937,0,0
800027737,0.9998,0,0
800036318,0.34,0,0
800036317,0.627,0,0
800029840,0.1869,0,0
800040633,0.1911,0,0
800030909,6.309,0,0
800024416,0.629,0,0
800030910,0.6502,0,0
800033065,0.9282,0,0
800024415,5.3359,0,0
800035161,2.798,0,0
800024451,0.4543,0,0
800039545,1.2044,0,0
800030911,2.0309,0,0
800035162,0.3064,0,0
800028740,1.2017,0,0
800030912,3.0111,0,0
800024448,0.2378,0,0
800037386,0.8715,0,0
800024479,8.6518,0,0
800028787,3.0605,0,0
800039566,1.6255,0,0
800039567,1.2317,0,0
800033104,1.0632,0,0
800035293,15.4638,0,0
800024558,0.9563,0,0
800037480,0.3453,0,0
800028861,11.6755,0,0
800026760,9.4422,0,0
800026762,6.8226,0,0
800031033,3.9793,0,0
800028836,2.9741,0,0
800028865,1.8372,0,0
800026761,0.3453,0,0
800028862,0.4679,0,0
800028866,0.3502,0,0
800031034,0.084,0,0
800024559,2.1041,0,0
800026739,1.1407,0,0
800028835,2.0541,0,0
800037481,0.2663,0,0
800033149,29.3678,0,0
800035271,0.2388,0,0
800035270,28.8614,0,0
800026738,27.9189,0,0
800028834,27.0954,0,0
800031014,0.92,0,0
800024527,0.308,0,0
800033148,25.3077,0,0
800035269,24.7815,0,0
800039612,23.5971,0,0
800035272,22.9627,0,0
800033151,19.7152,0,0
800033152,19.2804,0,0
800030993,14.118,0,0
800033134,12.2783,0,0
800024508,8.8231,0,0
800039592,9.7524,0,0
800024507,1.0058,0,0
800033150,0.1875,0,0
800039611,0.4351,0,0
800039613,0.1553,0,0
800024529,0.5912,0,0
800033154,0.4108,0,0
800033153,4.642,0,0
800024530,0.6032,0,0
800039614,3.1736,0,0
800039593,1.777,0,0
800033155,0.3859,0,0
800035251,1.7521,0,0
800030994,0.4988,0,0
800035250,0.606,0,0
800030967,7.1552,0,0
800033110,0.4995,0,0
800024482,5.516,0,0
800030968,2.7222,0,0
800037392,0.3848,0,0
800028790,2.5857,0,0
800037413,1.0515,0,0
800035228,1.0492,0,0
800037391,1.3861,0,0
800024509,0.3155,0,0
800033133,0.4417,0,0
800024528,0.4733,0,0
800031015,0.2789,0,0
800026981,17.1866,0,0
800029046,17.3667,0,0
800031226,18.3565,0,0
800033366,17.5126,0,0
800026979,1.5253,0,0
800029045,1.6942,0,0
800035511,1.7108,0,0
800039823,2.0922,0,0
800026950,0,0,0
800039800,1.4952,0,0
800039822,1.5217,0,0
800026982,14.8096,0,0
800029048,9.335,0,0
800031230,9.3235,0,0
800024785,4.0476,0,0
800031231,1.3811,0,0
800026986,4.4645,0,0
800035512,4.3321,0,0
800029047,2.6426,0,0
800024758,0.7562,0,0
800024759,0.9603,0,0
800026983,0.5323,0,0
800026984,0.7907,0,0
800026985,1.0647,0,0
800031228,0.7622,0,0
800039824,0.5193,0,0
800037646,1.0725,0,0
800035513,1.2873,0,0
800026980,1.5304,0,0
800035510,1.5217,0,0
800037717,4.1216,0,0
800027049,2.2921,0,0
800037718,1.821,0,0
800035561,1.2551,0,0
800029680,47.6399,0,0
800040429,0.5875,0,0
800033933,0.5022,0,0
800027586,46.425,0,0
800025397,45.3551,0,0
800031780,44.0528,0,0
800038253,43.8115,0,0
800027555,43.3489,0,0
800038252,35.781,0,0
800027558,24.0155,0,0
800025372,23.2914,0,0
800025371,22.8727,0,0
800036125,22.5072,0,0
800040431,3.3542,0,0
800029682,1.2879,0,0
800029656,7.5641,0,0
800038279,6.3259,0,0
800038280,3.4892,0,0
800029684,0.8088,0,0
800029685,2.7162,0,0
800027557,9.8367,0,0
800031757,8.8125,0,0
800025352,5.4482,0,0
800029594,2.1604,0,0
800025321,0.8427,0,0
800033880,1.144,0,0
800036058,1.2597,0,0
800040404,1.2156,0,0
800036122,0.5579,0,0
800036124,19.1324,0,0
800033935,18.8887,0,0
800029657,15.0626,0,0
800031782,13.5342,0,0
800031783,11.6018,0,0
800025373,3.6234,0,0
800040408,1.8906,0,0
800040405,3.8066,0,0
800025374,6.1786,0,0
800029658,0.8375,0,0
800027560,3.9326,0,0
800040462,3.6168,0,0
800027589,2.7209,0,0
800040461,2.7292,0,0
800025398,0.886,0,0
800038281,0.8862,0,0
800027559,1.7108,0,0
800040407,0.5089,0,0
800031758,0.4372,0,0
800031781,18.9225,0,0
800027556,23.3115,0,0
800036123,43.4163,0,0
800040430,0.4794,0,0
800036147,1.013,0,0
800031811,0.4911,0,0
800029707,10.7401,0,0
800031839,11.5518,0,0
800038307,10.7423,0,0
800025422,7.628,0,0
800040497,7.629,0,0
800040496,5.1988,0,0
800031846,2.8024,0,0
800025425,1.2382,0,0
800029683,0.698,0,0
800038306,0.698,0,0
800031842,2.4186,0,0
800031843,1.7972,0,0
800036177,1.7689,0,0
800031847,1.5433,0,0
800040498,0.6628,0,0
800040460,0.8932,0,0
800025423,2.6815,0,0
800027615,2.6994,0,0
800027616,2.0203,0,0
800031840,2.6977,0,0
800031844,0.5189,0,0
800031845,1.4321,0,0
800025424,0.3123,0,0
800031841,1.312,0,0
800031778,4.0063,0,0
800031776,1.6521,0,0
800031777,0.9978,0,0
800036120,0.4896,0,0
800040427,0.4547,0,0
800025116,18.334,0,0
800035853,2.2211,0,0
800040183,0.346,0,0
800029345,1.8613,0,0
800025081,8.4101,0,0
800025082,8.2451,0,0
800029346,15.0277,0,0
800031514,13.1869,0,0
800033648,3.1846,0,0
800027264,1.3067,0,0
800040147,3.7861,0,0
800035856,1.0377,0,0
800031554,0.4967,0,0
800035823,1.0336,0,0
800040185,3.0894,0,0
800033682,5.0651,0,0
800033683,2.4967,0,0
800040184,3.7312,0,0
800025118,0.7494,0,0
800027292,0.751,0,0
800031553,0.7414,0,0
800025119,1.7412,0,0
800038044,11.4035,0,0
800033766,5.3152,0,0
800035946,5.2385,0,0
800029494,2.2129,0,0
800040271,0.8915,0,0
800025210,5.4315,0,0
800038078,2.4723,0,0
800038079,0.2454,0,0
800029028,8.504,0,0
800028994,2.5709,0,0
800037611,1.8645,0,0
800035495,2.7704,0,0
800035496,0.259,0,0
800033315,11.7648,0,0
800035458,0.7148,0,0
800039770,0.4805,0,0
800028995,8.3882,0,0
800033316,0.6357,0,0
800026907,7.4198,0,0
800026908,1.2072,0,0
800024695,6.0282,0,0
800029030,4.1285,0,0
800033317,6.0231,0,0
800035497,5.4533,0,0
800035500,4.0672,0,0
800031152,1.8819,0,0
800033292,2.282,0,0
800037594,2.8258,0,0
800026875,0,0,0
800033291,1.341,0,0
800031153,0.5401,0,0
800024642,7.9867,0,0
800026853,10.3935,0,0
800031128,3.8883,0,0
800033266,8.026,0,0
800035368,2.7659,0,0
800039731,2.856,0,0
800031101,0.4504,0,0
800037542,0.6677,0,0
800031102,1.8253,0,0
800037543,2.0929,0,0
800033235,1.5055,0,0
800031132,30.6475,0,0
800037573,30.4865,0,0
800036842,3.6951,0,0
800038989,4.8172,0,0
800038990,1.4,0,0
800030403,0.2229,0,0
800030400,2.2795,0,0
800034643,1.3591,0,0
800036845,0.5592,0,0
800023907,0.3922,0,0
800038993,0.6159,0,0
800026104,0.481,0,0
800030440,7.4682,0,0
800032578,6.415,0,0
800023945,2.3966,0,0
800038994,1.1999,0,0
800026105,0.244,0,0
800028283,3.223,0,0
800023946,1.8262,0,0
800023948,1.0559,0,0
800032579,0.3898,0,0
800030443,0.5692,0,0
800023949,0.5497,0,0
800028284,0.6083,0,0
800034675,1.1505,0,0
800034674,0.4842,0,0
800038995,0.4571,0,0
800030404,0.1597,0,0
800026106,0.4704,0,0
800032402,4.3572,0,0
800034519,1.5105,0,0
800034546,0.75,0,0
800036739,0.773,0,0
800028123,2.7841,0,0
800034518,2.8095,0,0
800038847,2.8301,0,0
800038849,2.5253,0,0
800023803,0.8867,0,0
800030294,1.5986,0,0
800023767,0.1606,0,0
800028124,0.1606,0,0
800032403,0.1564,0,0
800030262,4.5618,0,0
800034517,4.3891,0,0
800030263,0.6199,0,0
800036708,0.2286,0,0
800038848,0,0,0
800038819,4.5432,0,0
800028428,0.8401,0,0
800036997,0.7543,0,0
800034832,0.6867,0,0
800034833,0.0279,0,0
800028422,0.0501,0,0
800030579,0.6321,0,0
800024102,0.0071,0,0
800028423,0.5974,0,0
800039162,0.0694,0,0
800036998,0.5011,0,0
800024103,0.0235,0,0
800032686,0.414,0,0
800034837,0.8401,0,0
800030581,0.4682,0,0
800039137,1.7534,0,0
800024963,4.3118,0,0
800029225,3.474,0,0
800033523,2.0555,0,0
800035726,3.5046,0,0
800029254,9.4866,0,0
800031420,9.2853,0,0
800024964,6.7466,0,0
800031398,1.6296,0,0
800033552,5.0035,0,0
800024965,2.6736,0,0
800040049,2.1218,0,0
800040050,2.1154,0,0
800033553,1.6323,0,0
800035728,0.4235,0,0
800027184,2.2862,0,0
800029255,0.8052,0,0
800035727,1.3785,0,0
800029226,2.4181,0,0
800033522,0.2553,0,0
800037829,0.0249,0,0
800024938,0.0018,0,0
800037830,0.1924,0,0
800039905,7.5473,0,0
800039906,1.5127,0,0
800035593,0.4222,0,0
800037614,6.218,0,0
800024696,119.2436,0,0
800033321,46.3606,0,0
800030231,4.0033,0,0
800035462,4.2698,0,0
800028981,1.9859,0,0
800028998,42.0733,0,0
800028999,35.7214,0,0
800035463,34.7956,0,0
800033322,32.8528,0,0
800037650,23.0617,0,0
800039804,0.9803,0,0
800029034,20.0973,0,0
800035502,14.2369,0,0
800029051,10.091,0,0
800026989,2.4134,0,0
800033397,1.104,0,0
800033398,0.7509,0,0
800037684,0.8656,0,0
800026990,0.3528,0,0
800024763,1.694,0,0
800031234,1.6865,0,0
800039802,5.7434,0,0
800024734,3.1471,0,0
800024733,2.4601,0,0
800029033,8.7474,0,0
800026956,7.3169,0,0
800039779,2.841,0,0
800033323,1.1582,0,0
800026915,4.0947,0,0
800024697,1.3173,0,0
800026958,0.2495,0,0
800024702,0.3841,0,0
800031179,0.4116,0,0
800033326,0.18,0,0
800039777,0.7985,0,0
800026914,0.8029,0,0
800037617,0.1147,0,0
800039778,1.6362,0,0
800031176,0.2187,0,0
800024698,0.9744,0,0
800031175,0.801,0,0
800031174,0.4166,0,0
800039776,5.9967,0,0
800026881,2.4719,0,0
800031173,3.7855,0,0
800024671,0.28,0,0
800026882,2.1463,0,0
800026913,0.2912,0,0
800031209,0.0053,0,0
800035501,0.0086,0,0
800031210,0.0266,0,0
800024732,57.4905,0,0
800029032,57.4935,0,0
800024762,37.237,0,0
800029050,38.8058,0,0
800033377,43.4316,0,0
800029070,35.9536,0,0
800031257,31.6789,0,0
800037683,1.1866,0,0
800031232,0.1738,0,0
800027010,29.1649,0,0
800035535,27.116,0,0
800033417,26.074,0,0
800033418,11.8753,0,0
800029117,6.8946,0,0
800027050,5.0907,0,0
800035597,2.3407,0,0
800035534,0.6214,0,0
800029116,1.1355,0,0
800029118,1.6006,0,0
800035596,0.78,0,0
